,home_team_id,away_team_id,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,Month,Day,HmGoals,Hmassists,awGoals,awassists
0,10260,10261,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,30726,30362.0,30620,30865,32569.0,24148,34944.0,30373.0,24154.0,24157.0,30829.0,24224,25518.0,24228.0,30929,29581.0,38807.0,40565.0,30360.0,33852.0,34574.0,37799.0,8,17,38.0,42.0,228.0,186.0
1,9825,8659,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,7,9,1,3,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,23686,26111.0,38835,30986,31291.0,31013,30935.0,39297.0,26181.0,30960.0,36410.0,36373,36832.0,23115.0,37280,24728.0,24664.0,31088.0,23257.0,24171.0,25922.0,27267.0,8,16,61.0,60.0,143.0,95.0
2,8472,8650,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,32562,38836.0,24446,24408,36786.0,38802,24655.0,17866.0,30352.0,23927.0,24410.0,30660,37442.0,30617.0,24134,414792.0,37139.0,30618.0,40701.0,24800.0,24635.0,30853.0,8,16,16.0,22.0,71.0,57.0
3,8654,8528,1,2,4,6,8,2,4,6,8,4,6,1,2,6,8,4,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,36374,30966.0,23818,37277,30687.0,36394,37169.0,24223.0,24773.0,34543.0,23139.0,34421,34987.0,35472.0,111865,25005.0,35327.0,25150.0,97988.0,41877.0,127857.0,34466.0,8,16,18.0,16.0,111.0,108.0
4,10252,8456,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,30380,30357.0,24658,43280,23282.0,38609,24780.0,23782.0,23354.0,23264.0,26165.0,31432,46403.0,24208.0,23939,33963.0,47413.0,40198.0,42119.0,58619.077995478525,33633.0,107216.0,8,17,16.0,23.0,137.0,119.0
5,8668,8655,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,4,6,8,2,6,4,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,31465,30371.0,24004,33086,30857.0,24011,109058.0,23268.0,24846.0,24006.0,24160.0,30622,37764.0,19020.0,23921,24136.0,30342.0,23889.0,23916.0,23922.0,34176.0,30646.0,8,16,54.0,33.0,144.0,110.0
6,8549,8586,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,35442,24166.0,24167,38899,24161.0,24753,97932.0,24393.0,30892.0,35608.0,42183.0,30455,34182.0,38697.0,24531,40006.0,30895.0,30818.0,31097.0,23760.0,41157.0,23949.0,8,16,23.0,10.0,80.0,89.0
7,8559,10194,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,23932,26454.0,23783,24336,23785.0,23931,23933.0,35532.0,24372.0,23934.0,34261.0,23794,23369.0,34214.0,40695,40574.0,25668.0,23333.0,23253.0,23072.0,23288.0,23314.0,8,16,30.0,27.0,111.0,61.0
8,8667,9879,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,23021,34430.0,34275,24509,23022.0,23438,23023.0,30595.0,23025.0,39073.0,23352.0,30633,37266.0,26777.0,23780,24781.0,24020.0,30338.0,24843.0,24737.0,34248.0,24741.0,8,16,19.0,9.0,49.0,23.0
9,8455,8462,1,2,4,6,8,3,5,7,4,6,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,6,8,8,11,1,3,3,3,3,7,7,7,7,10,10,30859,25925.0,30911,30627,38834.0,30631,32345.0,30699.0,30686.0,30630.0,37804.0,36286,34036.0,34418.0,24216,23953.0,25517.0,23988.0,26108.0,38820.0,30348.0,30830.0,8,17,126.0,74.0,84.0,63.0
10,10260,8654,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,35906,38994.0,30620,30865,32569.0,30893,24148.0,40961.0,40945.0,38817.0,27430.0,36374,36394.0,24751.0,23818,26348.0,30966.0,24747.0,33049.0,27665.0,33781.0,24773.0,10,29,45.0,41.0,191.0,116.0
11,9825,8586,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,23686,26111.0,38835,30616,31291.0,31013,30613.0,39297.0,26181.0,30843.0,30960.0,30455,32870.0,46403.0,38697,40006.0,23760.0,31097.0,30818.0,24656.0,31921.0,40755.0,10,29,62.0,60.0,245.0,145.0
12,8549,8456,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,5,7,7,7,7,11,22978,24166.0,24163,24167,24161.0,24753,24393.0,33128.0,30892.0,42183.0,35608.0,31432,23939.0,24208.0,24211,24209.0,39027.0,30367.0,24213.0,40198.0,33974.0,51553.0,10,29,9.0,5.0,81.0,63.0
13,8559,8668,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,23932,26454.0,23783,24336,23785.0,37996,23933.0,35532.0,24372.0,23934.0,34261.0,31465,30371.0,24004.0,23268,33086.0,24011.0,39618.0,24006.0,36012.0,24160.0,30735.0,10,29,27.0,21.0,152.0,84.0
14,8667,8455,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,5,5,5,8,10,10,1,3,3,3,3,7,7,7,10,10,10,23021,40132.0,26066,34275,23022.0,34437,23023.0,30595.0,39073.0,23352.0,26143.0,30859,25925.0,30911.0,30627,38834.0,32345.0,30631.0,30686.0,30630.0,30679.0,37804.0,10,29,26.0,11.0,64.0,42.0
15,10194,8472,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,23794,40574.0,40005,40695,35467.0,22994,23333.0,24133.0,25668.0,23314.0,38755.0,24527,36786.0,24740.0,24408,43259.0,38802.0,24411.0,57557.02934537246,30352.0,23927.0,33418.0,10,29,29.0,10.0,55.0,41.0
16,8650,8462,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11,30660,37442.0,24134,30617,34222.0,34601,30889.0,95327.0,30915.0,30618.0,37139.0,36286,24630.0,26108.0,24216,40987.0,25543.0,24653.0,25517.0,23988.0,63520.0,30830.0,10,29,13.0,30.0,143.0,93.0
17,10252,8655,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,30380,30357.0,43280,33863,23282.0,38807,38609.0,23782.0,24780.0,23354.0,23264.0,30622,49571.0,19020.0,23921,37764.0,30842.0,38711.0,24136.0,23916.0,55673.598039215685,34947.0,10,29,37.0,65.0,135.0,120.0
18,10261,8659,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,24224,25518.0,24228,30929,37475.0,33852,40565.0,24205.0,34574.0,37799.0,24225.0,36373,31731.0,42594.0,26527,24728.0,40055.0,24664.0,38433.0,24171.0,23257.0,32570.0,10,28,23.0,30.0,70.0,68.0
19,9879,8528,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30633,37266.0,23780,26777,24781.0,24020,24843.0,30338.0,24737.0,31907.0,24741.0,34421,35472.0,25005.0,111865,97988.0,25150.0,38816.0,34987.0,35327.0,34466.0,127857.0,10,29,27.0,19.0,98.0,86.0
20,10260,8667,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,5,5,5,8,10,10,30726,30615.0,30620,30865,32569.0,30893,34944.0,40961.0,40945.0,27430.0,30829.0,23021,40132.0,26066.0,34275,23022.0,34437.0,23946.0,30595.0,39073.0,23352.0,26143.0,11,1,40.0,32.0,255.0,137.0
21,8586,8650,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,7,11,30455,46403.0,30354,38697,40006.0,23760,34182.0,24656.0,25421.0,31097.0,23949.0,30660,37442.0,30617.0,25984,414792.0,37139.0,30618.0,38818.0,30889.0,37920.0,24635.0,11,1,14.0,20.0,155.0,86.0
22,8668,9879,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,31465,30371.0,24004,23268,33086.0,36012,24006.0,39618.0,24011.0,30876.0,24160.0,30633,37266.0,23780.0,26777,24781.0,24020.0,24843.0,30338.0,24737.0,24741.0,31907.0,11,1,55.0,47.0,151.0,79.0
23,8549,8654,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,22978,24166.0,24163,24167,24161.0,24753,24393.0,33128.0,30892.0,42183.0,35608.0,36374,30687.0,24751.0,23818,26348.0,36394.0,109898.0,24747.0,30734.0,33781.0,118390.0,11,1,9.0,5.0,62.0,54.0
24,10261,10252,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24224,25518.0,24228,30929,37475.0,33852,24205.0,30360.0,34574.0,37799.0,24225.0,30380,30357.0,33863.0,43280,23282.0,38807.0,24780.0,23782.0,23354.0,26165.0,23264.0,11,3,23.0,30.0,81.0,104.0
25,8559,8456,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,23932,26454.0,23783,24336,23785.0,23784,23933.0,35532.0,37996.0,23934.0,24372.0,31432,30509.0,24211.0,23939,24208.0,24213.0,39027.0,40198.0,30367.0,107216.0,33974.0,11,2,27.0,21.0,110.0,81.0
26,8659,8655,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,36373,31731.0,42594,26527,24728.0,24171,24664.0,40055.0,38433.0,32570.0,27267.0,30622,49571.0,19020.0,23921,25667.0,30842.0,38711.0,30849.0,24136.0,34176.0,34947.0,11,1,33.0,34.0,47.0,37.0
27,8462,8528,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,36286,34036.0,24216,34418,40987.0,25517,23988.0,24653.0,63520.0,30830.0,30348.0,34421,34987.0,24230.0,35472,111865.0,35327.0,97988.0,25150.0,24663.0,34466.0,127857.0,11,1,22.0,25.0,163.0,105.0
28,10194,9825,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,23794,40574.0,40005,40695,35467.0,35636,23333.0,24133.0,25668.0,38755.0,23314.0,23686,26111.0,30831.0,30616,31291.0,39297.0,30613.0,23678.0,27277.0,30960.0,36410.0,11,1,29.0,10.0,57.0,54.0
29,8455,8472,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,30859,25925.0,26564,30627,38834.0,30686,32345.0,30631.0,30630.0,37804.0,30679.0,24527,38836.0,24446.0,24740,43259.0,38802.0,24411.0,24655.0,30352.0,109434.0,30988.0,11,1,46.0,37.0,185.0,117.0
30,9825,10260,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,23686,26111.0,38835,30616,31291.0,31013,30613.0,39297.0,26181.0,27277.0,36410.0,30726,30615.0,30620.0,30865,32569.0,30893.0,40961.0,34944.0,30802.0,30829.0,27430.0,11,8,62.0,60.0,120.0,99.0
31,8650,8659,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30660,37442.0,30617,25984,34222.0,24800,38818.0,30618.0,37920.0,37139.0,24635.0,36373,31731.0,42594.0,26527,24728.0,40055.0,38433.0,24664.0,31088.0,32570.0,27267.0,11,8,36.0,32.0,151.0,99.0
32,8472,8462,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24527,36786.0,24740,24446,24408.0,38802,24411.0,17866.0,30352.0,33418.0,24410.0,36286,34036.0,24216.0,34418,24630.0,38820.0,24653.0,23988.0,40987.0,30830.0,30348.0,11,8,19.0,22.0,74.0,53.0
33,8654,8668,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,36374,30687.0,24751,23818,26348.0,36394,24223.0,33049.0,30734.0,33781.0,118390.0,31465,30371.0,24004.0,23268,33086.0,24011.0,30876.0,109058.0,24006.0,30735.0,25666.0,11,8,21.0,12.0,102.0,58.0
34,10252,8549,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,30380,33863.0,24658,43280,23282.0,24780,23782.0,23283.0,38807.0,23264.0,23354.0,22978,33754.0,24163.0,24167,24161.0,24753.0,24393.0,33128.0,30892.0,42183.0,35608.0,11,9,15.0,19.0,135.0,126.0
35,8456,8586,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,31432,30509.0,24208,24211,33963.0,30367,24213.0,42119.0,30340.0,33974.0,25342.0,30455,46403.0,38697.0,30354,40006.0,23760.0,24656.0,34182.0,30818.0,31097.0,23949.0,11,9,43.0,47.0,35.0,33.0
36,8655,8455,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,30622,49571.0,35506,23921,25667.0,30849,24136.0,57683.672569706105,38711.0,23916.0,34176.0,30859,25925.0,26564.0,30627,30635.0,30631.0,32345.0,30686.0,31906.0,37804.0,30679.0,11,9,14.0,13.0,161.0,100.0
37,9879,10261,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30633,37266.0,23780,26777,24781.0,24020,24843.0,30338.0,24737.0,24741.0,31907.0,24224,25518.0,30929.0,26161,37475.0,33852.0,30360.0,24205.0,34574.0,37799.0,24225.0,11,9,27.0,19.0,79.0,89.0
38,8667,8559,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,5,5,5,8,10,10,1,3,3,3,3,7,7,7,7,7,11,23021,40132.0,34275,26066,23022.0,34437,23023.0,30595.0,39073.0,23352.0,26143.0,23932,26454.0,23783.0,24336,23785.0,23934.0,23784.0,35532.0,24372.0,23937.0,34261.0,11,8,26.0,11.0,92.0,43.0
39,8528,10194,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,34421,34987.0,24230,35472,111865.0,35327,97988.0,25150.0,24663.0,34466.0,127857.0,23794,40574.0,40005.0,40695,35467.0,24133.0,23333.0,35636.0,25668.0,38755.0,23314.0,11,8,38.0,51.0,56.0,22.0
40,10260,10194,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30726,24150.0,30865,43248,32569.0,30893,34944.0,24148.0,30802.0,38817.0,27430.0,23794,40574.0,40005.0,40695,35467.0,23333.0,24133.0,35636.0,25668.0,38755.0,23314.0,11,15,52.0,40.0,195.0,88.0
41,9825,10252,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,7,11,23686,26111.0,38835,30616,31291.0,31013,30613.0,39297.0,26181.0,27277.0,36410.0,30380,33863.0,43280.0,24658,30357.0,23354.0,23283.0,38609.0,23782.0,38807.0,23264.0,11,15,62.0,60.0,127.0,121.0
42,8654,8462,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,36374,30687.0,24751,23818,26348.0,30966,24223.0,109898.0,118390.0,34543.0,33781.0,36286,34036.0,26108.0,24216,24630.0,25517.0,24653.0,23988.0,40987.0,30830.0,30348.0,11,15,23.0,11.0,98.0,51.0
43,8668,8549,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,31465,30371.0,24004,23268,33086.0,24011,39618.0,30876.0,24006.0,24160.0,30735.0,22978,33754.0,24163.0,24167,24161.0,24393.0,33128.0,35544.0,30892.0,35608.0,42183.0,11,16,67.0,37.0,126.0,51.0
44,10261,8528,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,24224,25518.0,26209,30929,37475.0,33852,24205.0,30360.0,34574.0,24225.0,37799.0,34421,35472.0,24230.0,25005,111865.0,35327.0,25150.0,97988.0,24890.0,41877.0,24841.0,11,15,20.0,29.0,95.0,96.0
45,8655,8472,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30622,37764.0,19020,35506,24136.0,49571,38711.0,23889.0,23916.0,30646.0,34176.0,24527,36786.0,24740.0,24446,24408.0,24655.0,24411.0,30352.0,38802.0,33418.0,30988.0,11,15,23.0,21.0,53.0,49.0
46,9879,8586,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,30633,37266.0,23780,26777,24781.0,30956,30338.0,24843.0,24020.0,31907.0,24741.0,30455,46403.0,38697.0,30354,31921.0,23760.0,34182.0,24656.0,30818.0,31097.0,23949.0,11,15,75.0,26.0,108.0,88.0
47,8559,8650,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,6,6,8,8,8,11,23932,26454.0,23783,24336,23785.0,24372,23933.0,35532.0,23784.0,34261.0,23934.0,30660,30617.0,24134.0,25984,34222.0,30889.0,38818.0,37139.0,30618.0,37920.0,24635.0,11,15,51.0,36.0,81.0,54.0
48,8659,8455,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,36373,31731.0,37280,26527,24728.0,40055,24171.0,24664.0,38433.0,32570.0,27267.0,23984,25925.0,31306.0,30627,30635.0,30631.0,32345.0,30686.0,31906.0,37804.0,30679.0,11,15,18.0,13.0,152.0,85.0
49,8667,8456,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,5,5,5,8,10,10,1,3,3,3,3,7,7,7,10,10,10,23021,40132.0,34275,26066,34430.0,30595,23023.0,34437.0,39073.0,26143.0,23352.0,31432,30509.0,24208.0,23939,33963.0,30367.0,39027.0,24213.0,30340.0,25342.0,33974.0,11,16,25.0,6.0,58.0,56.0
50,8650,9879,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30660,37442.0,30617,25984,34222.0,37139,95327.0,38818.0,37920.0,24635.0,30853.0,30633,37266.0,23780.0,26777,24781.0,24020.0,30338.0,24843.0,30956.0,31907.0,24741.0,11,22,55.0,42.0,113.0,66.0
51,8472,8654,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24527,36786.0,24446,24740,24408.0,38802,24411.0,30352.0,17866.0,30988.0,33418.0,36374,30687.0,24751.0,23818,26348.0,36394.0,24223.0,33049.0,30966.0,34543.0,33781.0,11,23,19.0,22.0,99.0,42.0
52,8586,8655,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30455,46403.0,38697,30354,40006.0,30895,30818.0,24656.0,23760.0,40755.0,23949.0,30622,37764.0,19020.0,23921,25667.0,30842.0,38711.0,23889.0,23916.0,34947.0,30646.0,11,23,32.0,51.0,140.0,64.0
53,10252,10260,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,30380,24780.0,24658,43280,30357.0,38609,23283.0,23782.0,38807.0,23264.0,23354.0,30726,24150.0,30620.0,30865,32569.0,30893.0,34944.0,24154.0,30802.0,38817.0,30829.0,11,22,19.0,14.0,172.0,177.0
54,8549,8559,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,22978,33754.0,24166,24167,24161.0,24753,33128.0,24393.0,30892.0,35608.0,42183.0,23932,26454.0,23783.0,24336,23785.0,23934.0,23784.0,35532.0,23933.0,24372.0,34261.0,11,22,10.0,6.0,112.0,84.0
55,8456,9825,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,31432,30509.0,24208,24211,33963.0,30367,24213.0,39027.0,30340.0,33974.0,25342.0,23686,105826.0,30986.0,30616,31291.0,26181.0,39297.0,23678.0,27277.0,30843.0,36410.0,11,22,43.0,47.0,76.0,70.0
56,8462,8667,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,5,5,5,8,10,10,36286,34036.0,26108,24216,24630.0,25517,24653.0,24373.0,40987.0,30830.0,25543.0,23021,40132.0,34275.0,26066,34430.0,34437.0,23023.0,30595.0,39073.0,23352.0,26143.0,11,22,28.0,23.0,92.0,51.0
57,10194,8659,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,23794,40574.0,40005,40695,35467.0,22994,35636.0,24133.0,25668.0,23288.0,23314.0,36373,31731.0,37280.0,26527,24728.0,24664.0,38433.0,31088.0,23257.0,40055.0,27267.0,11,22,29.0,10.0,34.0,25.0
58,8528,8668,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,34421,24890.0,24230,25005,111865.0,35327,24528.0,25150.0,97988.0,41877.0,34466.0,31465,30371.0,24004.0,23268,33086.0,30876.0,39618.0,24006.0,24011.0,30735.0,24160.0,11,24,43.0,61.0,79.0,43.0
59,8455,10261,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,30859,25925.0,31306,30627,38834.0,30631,32345.0,30686.0,30630.0,37804.0,30679.0,24224,25518.0,30929.0,26209,37475.0,33852.0,40565.0,30360.0,34574.0,37799.0,30619.0,11,22,146.0,91.0,113.0,86.0
60,8650,8654,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30660,37442.0,30617,24134,414792.0,24800,30618.0,30889.0,37920.0,37139.0,24635.0,36374,30687.0,24751.0,23818,26348.0,36394.0,24223.0,24747.0,30966.0,33781.0,34543.0,12,1,27.0,20.0,89.0,55.0
61,8472,8559,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,32562,36786.0,24446,24408,38836.0,38802,24411.0,30352.0,17866.0,33418.0,30988.0,23932,26454.0,23783.0,24336,23785.0,23934.0,23933.0,35532.0,23784.0,24372.0,34261.0,11,29,16.0,22.0,144.0,69.0
62,8586,8668,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,30455,46403.0,38697,30354,40006.0,30895,34182.0,24656.0,23760.0,23949.0,40755.0,31465,30371.0,24004.0,23268,33086.0,24011.0,24006.0,30876.0,39618.0,36012.0,24160.0,11,30,32.0,51.0,171.0,70.0
