,home_team_id,away_team_id,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,Month,Day
153,8197,10194,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,37770,49571.0,23571,38899,43061,278343,173317,319300.0,139671,20694,286119,288880,34036.0,40695,200962,37194,26434,23253,72735,33881,176300,172321,1,23
154,10260,8466,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,182917,46820.0,165823,161012,693138,46893,39618,299215.0,164676,413557,30829,95336,160627.0,209405,26552,46010,166676,209384,94267,303339,538112,23293,1,23
155,9850,8650,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,127712,163815.0,24903,26209,231801,32734,46354,201664.0,32705,35493,38369,37868,157838.0,30831,94043,314605,156008,95327,307021,38807,242709,280653,1,23
156,8472,8678,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11,37233,22964.0,24150,30362,180330,25150,109330,24159.0,42598,184822,30348,30974,160447.0,35515,156013,68237,23629,24381,46810,155129,160496,232253,1,23
157,9817,10261,1,2,4,6,8,3,5,7,4,6,5,1,3,5,7,2,4,6,8,4,6,5,1,3,3,3,3,6,6,6,8,8,11,1,3,3,3,7,7,7,7,9,9,11,30455,165773.0,40548,114769,417068,41365,22991,30966.0,37411,72436,101419,23979,279489.0,30929,277761,104482,94010,127130,570431,94550,108038,351860,1,23
158,8659,10252,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,24147,169162.0,32441,26527,43248,113968,24148,25075.0,33468,175947,51545,24579,24208.0,257847,33086,93484,183500,182223,179410,358289,150401,154280,1,23
159,8654,8456,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,169756,214685.0,24751,35110,155782,148302,23678,37169.0,158545,195927,25496,31432,26111.0,174321,30459,31291,36615,78324,33991,37459,169200,37412,1,23
160,9825,8466,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,30859,427438.0,177503,46539,38521,23688,75489,242094.0,36378,50047,46469,95336,160627.0,26552,209405,46010,279490,212470,166676,303339,23293,94267,2,2
161,8197,8650,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,37770,49571.0,23571,38899,43061,278343,319300,173317.0,139671,20694,286119,37868,157838.0,114268,94043,314605,95327,307021,38807,156008,37234,242709,2,2
162,9850,8586,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,127712,163815.0,178206,26209,25667,71502,40100,46354.0,32705,23538,38369,26295,159833.0,160599,264221,46353,361315,41008,212867,363333,157723,194165,2,2
163,8472,8456,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,37233,22964.0,93457,24150,180330,158879,42598,109330.0,25150,184822,30348,31432,26111.0,174321,30459,31291,33991,40196,36615,37459,643709,37412,2,2
164,9817,8455,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,4,6,5,7,3,5,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,6,6,8,8,8,11,30455,165773.0,40548,41927,35712,41365,22991,30966.0,37411,72436,101419,170323,31306.0,281207,30627,72541,32345,115067,30613,128864,94086,19243,2,3
165,8654,10252,1,2,4,6,8,3,5,7,5,7,3,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,169756,109897.0,24751,35110,155782,148302,23678,37169.0,195927,25496,158545,24579,24208.0,257847,33086,93484,183500,179410,261313,358289,154280,23264,2,2
166,9826,8678,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11,36283,146830.0,23837,23030,183519,28901,8985,198510.0,35345,130670,24157,30974,160447.0,35515,156013,68237,23629,155913,46810,155129,24381,232253,2,2
167,10260,10194,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,182917,46820.0,165823,161012,693138,34944,39618,299215.0,41468,413557,30829,288880,34036.0,200962,173382,37194,26434,23253,33881,96643,110148,30830,2,2
168,8659,10003,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,24147,169162.0,32441,26527,43248,24148,156727,113968.0,33468,51545,175947,30973,89185.0,155050,24948,102356,23882,144996,46008,157729,38831,95955,2,2
169,8668,10261,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,186054,77690.0,23268,213878,193859,23782,101192,30895.0,215384,160713,181276,23979,104482.0,30929,277761,308932,94010,127130,94550,108038,166422,479020,2,3
170,10252,9850,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11,24579,24208.0,257847,33086,93484,358289,182223,261313.0,183500,179410,23264,127712,24903.0,26209,231801,178206,24393,71502,46354,32705,35493,38369,2,6
171,8678,9825,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30974,160447.0,35515,156013,68237,23629,155913,46810.0,155129,24381,232253,30859,427438.0,177503,46539,38521,23688,75489,196386,36378,50047,46469,2,7
172,8455,10260,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,170323,31306.0,281207,30627,72541,32345,115067,94086.0,30613,128864,19243,182917,46820.0,165823,161012,693138,39618,34944,299215,41468,413557,30829,2,7
173,8650,8472,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11,37868,157838.0,114268,94043,314605,307021,47558,38807.0,156008,37234,242709,37233,22964.0,93457,24150,180330,158879,520230,25150,109330,166019,30348,2,6
174,8456,8197,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,31432,30509.0,174321,30459,16351,40196,78324,37459.0,36615,246575,37412,37770,49571.0,23571,38899,43061,278343,173317,319300,139671,20694,286119,2,6
175,10261,8659,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,23979,104482.0,24228,30929,570431,127130,38373,94550.0,108038,166422,351860,24147,163200.0,32441,26527,169162,113968,156727,25075,24148,175947,25666,2,6
176,8466,8654,1,3,5,7,2,4,6,8,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,95336,209405.0,26552,72665,160627,209384,166676,46010.0,303339,41280,23293,169756,109897.0,24751,35110,155782,23678,37169,158545,25496,106228,195927,2,6
177,10194,8668,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,288880,34036.0,200962,173382,37194,186831,23253,176300.0,26434,110148,72735,186054,77690.0,23268,213878,193859,101192,23782,30895,215384,160713,181276,2,6
178,10003,9826,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30973,89185.0,155050,24948,102356,23882,46008,38831.0,157729,95955,109121,36283,146830.0,23837,23030,183519,149917,8985,198510,26160,130670,30960,2,6
179,8586,9817,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,7,11,26295,191869.0,160599,264221,276121,361315,41008,174850.0,157723,110189,194165,30455,213809.0,40548,114769,417068,25816,41365,22991,37631,37411,101419,2,6
180,9825,8197,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,30859,427438.0,35606,46539,38521,159594,75489,196386.0,36378,50047,46469,37770,49571.0,23571,38899,43061,278343,173317,319300,139671,20694,286119,2,14
181,10252,8650,1,2,4,6,8,3,5,7,4,6,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,6,8,8,11,1,3,3,3,3,7,7,7,7,10,10,24579,24208.0,257847,33086,93484,183500,182223,179410.0,358289,261313,23264,37868,157838.0,30831,94043,314605,38807,156008,307021,184536,51553,242709,2,14
182,8678,10194,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30974,160447.0,35515,156013,68237,23629,160496,46810.0,155129,24381,232253,288880,34036.0,200962,173382,37194,23253,186831,176300,26434,33881,72735,2,13
183,8455,10261,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,170323,31306.0,23783,30627,72541,115067,30613,150250.0,94086,107417,19243,23979,104482.0,24228,30929,570431,38373,127130,94550,108038,166422,351860,2,13
184,9826,9817,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,36283,146830.0,23837,23030,183519,198510,8985,26160.0,149917,30960,169721,30455,213809.0,41927,40548,417068,41365,22991,30966,46120,101419,72436,2,13
185,8668,8659,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,186054,77690.0,213878,23268,193859,101192,23782,30895.0,215384,160713,181276,24147,163200.0,169162,26527,43248,33468,113968,24148,175947,51545,239807,2,13
186,8456,8586,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,31432,30509.0,174321,39027,31291,101103,40196,37459.0,36615,246575,37412,26295,159833.0,160599,264221,46353,361315,41008,212867,157723,363333,194165,2,14
187,9850,8654,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,10,10,10,40602,24903.0,178206,26209,231801,46354,24393,201664.0,35493,32705,31953,169756,,24751,49543,155782,37169,23678,163919,158545,195927,25496,2,13
188,8472,10260,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,6,8,10,10,1,3,3,3,3,6,6,8,8,8,11,37233,432040.0,93457,24150,180330,25150,158879,109330.0,166019,101969,30348,182917,46820.0,165823,161012,693138,46893,34944,299215,41468,413557,30829,2,13
189,10003,8466,1,2,4,6,8,4,6,3,5,7,5,1,3,5,7,2,4,6,8,5,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,7,7,7,7,9,11,11,30973,89185.0,155050,24948,102356,23882,46008,95955.0,157729,38831,109121,95336,209405.0,26552,46010,23792,209384,212470,538112,279490,23293,41280,2,13
190,8197,9850,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,37770,436036.0,23571,38899,43061,278343,173317,319300.0,139671,286119,20694,40602,163815.0,24903,178206,72417,201664,40100,46354,231801,32705,31953,2,27
191,8650,8668,1,2,4,6,8,4,6,3,5,7,5,1,4,6,8,2,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,37868,157838.0,114268,94043,314605,38807,95327,37234.0,242709,184536,426202,186054,263653.0,213878,24846,193859,101192,23782,26151,215384,30895,181276,4,20
192,10260,9825,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,182917,465614.0,34944,161012,161035,46893,164676,299215.0,41468,303824,696365,30859,427438.0,177503,46539,38521,159594,75489,113836,36378,50047,31013,2,28
193,10261,8456,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11,163604,109652.0,277761,279489,308932,166422,38373,160243.0,94550,479020,46700,31432,30509.0,39027,156551,16351,36615,101103,33991,169200,78324,37412,4,19
194,8466,8455,1,1,3,5,7,9,3,5,7,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,3,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,95336,160627.0,209405,26552,46010,538112,212470,209384.0,23792,187266,23293,170323,72541.0,23783,31306,324910,32345,30613,107417,94086,150250,19243,2,27
195,10194,10252,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11,288880,36786.0,200962,119541,37194,23253,186831,176300.0,26434,110148,33881,24579,32870.0,257847,33086,93484,183500,182223,179410,261313,358289,23264,2,27
196,8586,10003,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,6,8,10,10,26295,159833.0,160599,264221,46353,361315,212867,363333.0,157723,174850,194165,30973,89185.0,155050,24948,102356,46008,23882,144996,157729,95955,109121,2,28
197,9817,8678,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,30455,165773.0,40548,114769,417068,30966,22991,41365.0,46120,72436,101419,30974,160447.0,35515,156013,68237,155913,155129,23629,160496,185236,232253,2,27
198,8659,9826,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,24147,169162.0,32441,26527,23257,24148,113968,33468.0,239807,25075,51545,36283,154271.0,23837,23030,146830,22929,26160,198510,169721,149917,30960,2,27
199,8654,8472,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,5,4,6,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,8,8,10,10,10,169756,,24751,49543,155782,210276,37169,148302.0,158545,183670,25496,37233,432040.0,93457,24150,180330,158879,109330,25150,101969,30348,166019,2,27
200,9825,10003,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,7,11,30859,427438.0,35606,177503,38521,159594,75489,242094.0,36378,50047,46469,30973,111800.0,193223,24948,259810,38831,46008,109638,144996,95955,26344,3,2
201,10252,8668,1,1,3,5,7,9,3,5,7,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,3,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,69650,32870.0,24208,33086,161414,93484,183500,182223.0,179410,154280,23264,186054,77690.0,23268,213878,193859,101192,23782,30895,215384,26151,181276,3,1
202,8678,8466,1,2,4,6,8,2,4,6,5,8,5,1,3,5,7,2,4,6,8,5,4,6,1,3,3,3,3,7,7,7,9,7,11,1,3,3,3,7,7,7,7,9,11,11,30974,160447.0,35515,156013,68237,155913,155129,23629.0,185236,46349,232253,95336,209405.0,26552,72665,160627,279490,212470,46010,303339,23293,187266,3,1
203,8197,8659,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37770,49571.0,38899,23571,43061,278343,173317,103419.0,139671,20694,286119,24147,169162.0,32441,26527,163200,33468,24148,113968,25075,51545,239807,3,1
204,9850,8455,1,1,3,5,7,9,2,4,6,8,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,3,7,7,7,7,11,1,3,3,3,3,6,6,8,8,8,11,40602,163815.0,72417,24903,178206,231801,201664,40100.0,46354,35493,31953,170323,72541.0,23783,31306,467354,30613,115067,303059,128864,107417,19243,3,1
205,8472,9826,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,37233,432040.0,93457,24150,180330,158879,101969,109330.0,109058,166019,30348,36283,154271.0,23837,23030,146830,26160,8985,149917,198510,169721,160194,3,1
206,8654,8586,1,4,6,8,2,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,169756,24751.0,49543,155782,158545,163919,148302,37169.0,210276,183670,25496,26295,191869.0,160599,264221,276121,361315,160448,174850,157723,110189,194165,3,2
207,8650,8456,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,37868,239856.0,30831,114268,157838,156008,307021,38807.0,242709,37234,426202,31432,30509.0,39027,174321,31291,101103,40196,33991,37459,246575,37412,3,2
208,10260,9817,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,182917,465614.0,639058,161012,161035,164676,46893,413557.0,41468,303824,696365,30455,213809.0,41927,114769,35712,25816,30966,22991,41365,72436,101419,3,2
209,10194,10261,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,288880,36786.0,119541,200962,37194,23253,186831,176300.0,26434,110148,33881,23979,104482.0,24228,279489,308932,127130,160243,94550,108038,31292,351860,3,2
210,8455,10194,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,170323,72541.0,23783,31306,324910,32345,115067,128864.0,94086,107417,303059,288880,119541.0,173382,200962,37194,23253,186831,176300,26434,110148,72735,3,5
211,9826,8650,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,119079,146830.0,23837,23030,183519,22929,8985,198510.0,26160,160194,30960,37868,239856.0,114268,94043,314605,156008,307021,38807,242709,37234,426202,3,6
212,8668,8654,1,3,5,7,2,4,6,8,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,186054,263653.0,23268,213878,193859,215384,101192,77690.0,30895,181276,26151,169756,575789.0,148302,49543,155782,37169,163919,210276,158545,183670,25496,3,5
213,8456,10252,1,2,4,6,8,2,4,6,8,4,6,1,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,31432,26111.0,39027,174321,31291,33991,40196,36615.0,37459,143365,37412,69650,24208.0,33086,161414,32870,179410,182223,261313,93484,23264,154280,3,5
214,10261,8678,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,23979,104482.0,279489,24228,308932,127130,160243,94550.0,479020,108038,161420,30974,160447.0,35515,156013,68237,155913,46810,23629,46349,185236,232253,3,5
215,8466,8472,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11,95336,149855.0,26552,209405,46010,212470,209384,23792.0,303339,94267,41280,37233,432040.0,93457,26108,180330,158879,184822,109330,109058,166019,101969,3,5
216,10003,9850,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11,30973,89185.0,155050,24948,102356,46008,23882,38831.0,157729,95955,109121,40602,163815.0,178206,24903,231801,201664,46354,24393,35493,32705,31953,3,5
217,8586,9825,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,26295,159833.0,160599,264221,46353,361315,41008,174850.0,363333,157723,194165,50065,427438.0,35606,177503,78513,159594,339992,75489,36378,50047,113836,3,5
218,9817,8197,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30455,213809.0,41927,417068,35712,46120,37631,22991.0,41365,101419,72436,37770,49571.0,23571,38899,43061,278343,173317,319300,139671,20694,286119,3,5
219,8659,10260,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,24147,169162.0,32441,26527,163200,33468,113968,24148.0,25075,51545,239807,182917,46820.0,165823,161012,161035,164676,34944,299215,41468,413557,696365,3,6
220,9825,8650,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30859,427438.0,425255,177503,38521,159594,37436,75489.0,36378,50047,46469,37868,157838.0,22764,114268,568571,307021,95327,38807,184536,242709,148315,8,24
221,9826,10252,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,119079,146830.0,23837,23030,183519,28901,26160,35345.0,46417,198510,35523,69650,183500.0,24208,161414,473853,56972,182223,179410,23264,107415,312765,8,22
222,8668,8456,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,31465,77690.0,263653,23268,316688,101192,23782,30922.0,215384,160713,181276,31432,26111.0,39027,156551,16351,36615,40196,33991,37459,246575,37412,8,23
223,8197,8586,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,37770,67850.0,38899,23571,214570,278343,173317,103419.0,139671,20694,286119,26295,159833.0,160599,37762,276121,160448,361315,41008,174850,110189,194165,8,22
224,10260,10261,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,109060,46820.0,165823,161012,362694,46893,30872,41468.0,449241,303824,30829,24229,277761.0,24228,30929,240236,109652,160243,479020,108038,39968,351860,8,22
225,9850,10194,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11,40602,32616.0,24903,26209,231801,201664,46354,40100.0,32734,35493,31953,288880,34036.0,119541,173382,37194,199291,23253,176300,26434,110148,72735,8,22
226,8472,10003,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,103428,22964.0,165526,24150,180330,109058,25150,38759.0,109330,42598,30348,30973,111800.0,155050,24948,102356,127130,46008,95955,157729,52563,26344,8,22
227,9817,8466,1,2,4,6,8,4,6,3,5,7,5,1,3,5,7,2,4,6,8,5,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,7,7,7,7,9,11,11,30455,213809.0,41927,40548,35712,30966,41365,24915.0,101419,37411,72436,30841,72665.0,26552,176889,160627,166676,212470,538112,23792,303339,41280,8,23
228,8659,8455,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,23021,169162.0,26527,32441,23257,113968,172841,24148.0,24171,175947,51545,170323,31306.0,281207,30627,72541,115067,30613,150250,94086,107417,19243,8,23
229,8654,8678,1,2,4,6,8,3,5,7,4,6,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,6,8,8,11,1,3,3,3,3,7,7,7,7,10,10,37780,214685.0,35110,49543,155782,37169,163919,148302.0,25496,23933,192899,30974,35515.0,24625,156013,68237,155913,192780,23629,46349,185236,184321,8,22
230,9825,8659,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30859,427438.0,35606,46539,38521,339992,75489,50047.0,36378,604785,46469,24147,169162.0,32441,43248,163200,156727,113968,33468,24148,175947,239807,4,21
